quantity_index,z,p2p5,p16,median,p84,p97p5
0.000000000000000000e+00,1.020666666666666611e+00,2.041730962935695715e+01,2.175079498670661238e+01,2.315569689283621102e+01,2.423470049331081100e+01,2.526792036320879120e+01
0.000000000000000000e+00,1.025333333333333430e+00,2.038988914621412007e+01,2.181496297659328221e+01,2.328221967581690421e+01,2.438493881962137877e+01,2.542303062382085344e+01
0.000000000000000000e+00,1.030000000000000027e+00,2.036015440816384725e+01,2.186612292176078043e+01,2.339837679328618592e+01,2.452779278346321234e+01,2.558602038043789761e+01
0.000000000000000000e+00,1.034666666666666845e+00,2.032811956250275998e+01,2.192156243531942295e+01,2.351657380868005731e+01,2.467635448331107284e+01,2.575513410794571456e+01
0.000000000000000000e+00,1.039333333333333442e+00,2.029379945922915951e+01,2.195954705923285744e+01,2.364101804769969561e+01,2.482484839051062053e+01,2.597059143879488019e+01
0.000000000000000000e+00,1.044000000000000039e+00,2.025720964175918226e+01,2.197978572209705916e+01,2.376397216294736836e+01,2.497541687635376917e+01,2.617005948948957439e+01
0.000000000000000000e+00,1.048666666666666636e+00,2.021836632435081427e+01,2.200161091036807903e+01,2.389504714906502159e+01,2.514818144451438897e+01,2.636325023406155310e+01
0.000000000000000000e+00,1.053333333333333455e+00,2.017728642130934702e+01,2.203715027693368000e+01,2.401164898790431579e+01,2.533087816866615682e+01,2.655177872503194436e+01
0.000000000000000000e+00,1.058000000000000052e+00,2.020892923851104328e+01,2.206851036508959751e+01,2.413354670801084012e+01,2.548369855804481787e+01,2.673836487830639541e+01
0.000000000000000000e+00,1.062666666666666870e+00,2.014033593013239098e+01,2.210139772309251782e+01,2.425299038104238392e+01,2.565449011368514576e+01,2.692660307962380628e+01
0.000000000000000000e+00,1.067333333333333467e+00,2.006620962196990021e+01,2.214265050656592848e+01,2.438016368061360595e+01,2.583078967789549907e+01,2.716550179213508898e+01
