quantity_index,z,p2p5,p16,median,p84,p97p5
0.000000000000000000e+00,5.446666666666666323e-01,1.083439947314952079e+01,1.178084838143723267e+01,1.313932397581630340e+01,1.459602872895325376e+01,1.645048441677078443e+01
0.000000000000000000e+00,5.493333333333333401e-01,1.095733214026094693e+01,1.191015884925082524e+01,1.324968182400522565e+01,1.469455448192277380e+01,1.651854893193133833e+01
0.000000000000000000e+00,5.540000000000000480e-01,1.107454719640653629e+01,1.203556502414646623e+01,1.336198637135974820e+01,1.478961226682527830e+01,1.658569382204436948e+01
0.000000000000000000e+00,5.586666666666666448e-01,1.118594217334370455e+01,1.215554755974499557e+01,1.347654862699454625e+01,1.488319423301368616e+01,1.665192604938047438e+01
0.000000000000000000e+00,5.633333333333333526e-01,1.130124858847578295e+01,1.227179482538604915e+01,1.359412300832485698e+01,1.497892991116616734e+01,1.671725253797550081e+01
0.000000000000000000e+00,5.680000000000000604e-01,1.141797132218428068e+01,1.239246816856171307e+01,1.370591383968936938e+01,1.507249776401796737e+01,1.678168017365303655e+01
0.000000000000000000e+00,5.726666666666666572e-01,1.153514186869417735e+01,1.251687116937135080e+01,1.382077209298183895e+01,1.516141630587218536e+01,1.684521580405063546e+01
0.000000000000000000e+00,5.773333333333333650e-01,1.165497925535497181e+01,1.264288402574178249e+01,1.393578436828746980e+01,1.525254405255341084e+01,1.690786623864973492e+01
0.000000000000000000e+00,5.820000000000000728e-01,1.178274643967234070e+01,1.277081040986000815e+01,1.404944743549644670e+01,1.533850824668640733e+01,1.696857830363385844e+01
0.000000000000000000e+00,5.866666666666666696e-01,1.190227692256864067e+01,1.289657998997573785e+01,1.416247485927888050e+01,1.542294283822041301e+01,1.702770583850523067e+01
0.000000000000000000e+00,5.913333333333333774e-01,1.201813151178498451e+01,1.301368469310664189e+01,1.427691862269834999e+01,1.550945129873445971e+01,1.708711879873986206e+01
0.000000000000000000e+00,5.960000000000000853e-01,1.213495235292117158e+01,1.313738827103798457e+01,1.439197647089428678e+01,1.559903239694826382e+01,1.714333614765130065e+01
0.000000000000000000e+00,6.006666666666666821e-01,1.225482941993001340e+01,1.325486488269532970e+01,1.450466685313237036e+01,1.569144240448608407e+01,1.720740567076370198e+01
0.000000000000000000e+00,6.053333333333333899e-01,1.237196641258497465e+01,1.338137157652463927e+01,1.461095352206203479e+01,1.578070645854228005e+01,1.726595481731614612e+01
0.000000000000000000e+00,6.100000000000000977e-01,1.250110308954187310e+01,1.350829930700114367e+01,1.471644506240206240e+01,1.586982037023912184e+01,1.732291516559688915e+01
0.000000000000000000e+00,6.146666666666666945e-01,1.262207121376347629e+01,1.363561683528736701e+01,1.482580795814318719e+01,1.596236753034380484e+01,1.737904561783153312e+01
